,Distance mahalanobis,Phrase,Index phrase,Roman
194,6.5410833,"Tandis qu ' avec Mme de Villeparisis ou Saint - Loup , j ' eusse démontré par mes paroles beaucoup plus de plaisir que je n ' en eusse ressenti , car je les quittais avec fatigue , au contraire couché entre ces jeunes filles , la plénitude de ce que j ' éprouvais l ' emportait infiniment sur la pauvreté , la rareté de nos propos et débordait de mon immobilité et de mon silence , en flots de bonheur dont le clapotis venait mourir au pied de ces jeunes roses .",11072,1ombre3.txt
195,6.5423584,"( Elle dit cela comme si elle m ' avait reconnu tout de suite dans le salon , mais la vérité est qu ' elle m ' avait reconnu dans la rue et m ' avait dit bonjour , et plus tard Mme de Guermantes me dit qu ' elle lui avait raconté comme une chose très drôle et extraordinaire que je l ' avais suivie et frôlée , la prenant pour une cocotte ) .",35498,5disparue2.txt
196,6.5531664,"bien mieux , une rencontre prolongée , comme si , par un brusque progrès dans nos relations , elle s ' était arrêtée auprès de moi , en chapeau de jardin , et m ' avait laissé pour la première fois regarder à loisir ce gras de joue , ce tournant de nuque , ce coin de sourcils ( jusqu ' ici voilés pour moi par la rapidité de son passage , l ' étourdissement de mes impressions , l ' inconsistance du souvenir ) ;",12446,2guermantes1.txt
197,6.553776,A ce moment toute sa gaîté disparut ;,26964,3sodome2.txt
198,6.56095,Je lui disais que j ' avais eu peur qu ' elle ne m ' entendît pas ou crût que c ' était un voisin qui avait frappé ;,8146,1ombre2.txt
199,6.5625587,"Ce qui nous désolait néanmoins n ' était qu ' à demi maladroit , car la reconnaissance pour tant de douceur allait peut - être nous obliger à plus que le ravissement devant la cruauté fléchie .",28728,4laprison.txt
200,6.5634804,"Il faisait à peine assez clair pour lire , et la sensation de la splendeur de la lumière ne m ’ était donnée que par les coups frappés dans la rue de la Cure par Camus ( averti par Françoise que ma tante ne « reposait pas » et qu ’ on pouvait faire du bruit ) contre des caisses poussiéreuses , mais qui , retentissant dans l ’ atmosphère sonore , spéciale aux temps chauds , semblaient faire voler au loin des astres écarlates ;",957,0ducote.txt
201,6.5665336,"Aussi ce livre que ma mère m ’ avait lu haut à Combray , presque jusqu ’ au matin , avait - il gardé pour moi tout le charme de cette nuit - là .",39325,6retrouve2.txt
202,6.5677195,"Prônées par les juges en qui on avait toute confiance , bénéficiant de l ' admiration qu ' excitait _ Pelléas _ , elles avaient retrouvé un éclat nouveau , et ceux mêmes qui ne les avaient pas réentendues étaient si désireux de les aimer qu ' ils le faisaient malgré eux , quoique avec l ' illusion de la liberté .",22969,3sodome1.txt
203,6.568873,"En général , et sauf cet incident unique , tout se passait normalement quand je remontais de chez la duchesse .",28577,4laprison.txt
204,6.574968,"De sorte que la phrase murmurée jadis devant ses admirateurs par une ruse de sa modestie , le fut , à la fin , dans le secret de son coeur , par les inquiétudes de son orgueil .",6736,1ombre1.txt
205,6.57576,"Sans doute ceux - ci étaient chauvins , ce qui eût dû les faire se plaire aux articles de Brichot , lesquels d ’ autre part n ’ étaient pas inférieurs à bien des écrits où se délectait Mme Verdurin .",38029,6retrouve1.txt
206,6.5803275,"dite avec frayeur , elle est écoutée sans attention .",28660,4laprison.txt
207,6.585282,Il ne faudrait pourtant pas se représenter la ligne de démarcation entre les deux ressemblances comme absolument nette .,6843,1ombre1.txt
208,6.585633,"Mes réflexions avaient suivi une pente que je décrirai plus tard et j ' avais déjà tiré de la ruse apparente des fleurs une conséquence sur toute une partie inconsciente de l ' oeuvre littéraire , quand je vis M . de Charlus qui ressortait de chez la marquise .",19816,3sodome1.txt
209,6.5860934,Swann ne pouvait s ’ empêcher de dire à ces filles les mêmes choses qui auraient plu à la princesse des Laumes .,4532,0ducote.txt
210,6.5866427,"Pendant que , avant même qu ' elle eût quitté le vestibule , je causais avec Mme de Guermantes , j ' entendis une voix d ' une sorte qu ' à l ' avenir je devais , sans erreur possible , discerner .",20565,3sodome1.txt
211,6.592153,"ils me rappelaient le temps heureux de ma croyante jeunesse , quand je venais avidement aux lieux où des chefs - d ’ œuvre d ’ élégance féminine se réaliseraient pour quelques instants entre les feuillages inconscients et complices .",5105,0ducote.txt
212,6.592936,"Mais qu ' une sensation d ' une année d ' autrefois - - comme ces instruments de musique enregistreurs qui gardent le son et le style des différents artistes qui en jouèrent - - permette à notre mémoire de nous faire entendre ce nom avec le timbre particulier qu ' il avait alors pour notre oreille , et ce nom en apparence non changé , nous sentons la distance qui sépare l ' un de l ' autre les rêves que signifièrent successivement pour nous ses syllabes identiques .",11670,2guermantes1.txt
213,6.5966153,"Mon père fit une autre rencontre mais qui , celle - là , lui causa un étonnement , puis une indignation extrêmes .",13417,2guermantes1.txt
214,6.59705,"Françoise venait allumer le feu et pour le faire prendre y jetait quelques brindilles , dont l ' odeur , oubliée pendant tout l ' été , décrivait autour de la cheminée un cercle magique dans lequel , m ' apercevant moi - même en train de lire tantôt à Combray , tantôt à Doncières , j ' étais aussi joyeux , restant dans ma chambre à Paris , que si j ' avais été sur le point de partir en promenade du côté de Méséglise , ou de retrouver Saint - Loup et ses amis faisant du service en campagne .",28199,4laprison.txt
215,6.597404,"la duchesse m ' avait bien vu une fois avec son mari , mais ne devait certainement pas s ' en souvenir , et je ne souffrais pas qu ' elle se trouvât , par la place qu ' elle occupait dans la baignoire , regarder les madrépores anonymes et collectifs du public de l ' orchestre , car je sentais heureusement mon être dissous au milieu d ' eux , quand , au moment où en vertu des lois de la réfraction vint sans doute se peindre dans le courant impassible des deux yeux bleus la forme confuse du protozoaire dépourvu d ' existence individuelle que j ' étais , je vis une clarté les illuminer : la duchesse , de déesse devenue femme et me semblant tout d ' un coup mille fois plus belle , leva vers moi la main gantée de blanc qu ' elle tenait appuyée sur le rebord de la loge , l ' agita en signe d ' amitié , mes regards se sentirent croisés par l ' incandescence involontaire et les feux des yeux de la princesse , laquelle les avait fait entrer à son insu en conflagration rien qu ' en les bougeant pour chercher à voir à qui sa cousine venait de dire bonjour , et celle - ci , qui m ' avait reconnu , fit pleuvoir sur moi l ' averse étincelante et céleste de son sourire .",12163,2guermantes1.txt
216,6.6048803,"Mais justement , en citant ainsi un vers isolé on décuple sa puissance attractive .",18980,2guermantes3.txt
217,6.6073503,"Ce discours antijuif ou prohébreu - - selon qu ' on s ' attachera à l ' extérieur des phrases ou aux intentions qu ' elles recelaient - - avait été comiquement coupé , pour moi , par une phrase que Morel me chuchota et qui avait désespéré M . de Charlus .",27606,3sodome2.txt
218,6.608131,"C ' était tout à fait , les deux brunes surtout , et un peu plus âgées seulement , de ces jeunes filles du monde qui souvent , vues de ma fenêtre ou croisées dans la rue , m ' avaient fait faire mille projets , aimer la vie , et que je n ' avais pu connaître .",35345,5disparue2.txt
219,6.609743,Le bruit des pompiers était commenté par un gamin .,38842,6retrouve1.txt
220,6.612204,"Or je ne souffrais pas d ’ être devenu cet autre , de ne plus aimer Albertine ;",41126,6retrouve2.txt
221,6.614295,"Car ne pouvant changer subitement de nature , elles auraient tenu là des propos analogues à ceux que je connaissais ;",11882,2guermantes1.txt
222,6.6148,"Mme Verdurin ne disait pas : « Vous comprenez que je la connais un peu cette musique , et un peu encore !",31220,4laprison.txt
223,6.618473,Pour revenir maintenant à ces heures de l ' agonie : - - Vous savez ce que ses soeurs nous ont télégraphié ? demanda mon grand - père à mon cousin .,16353,2guermantes2.txt
224,6.625872,"Quand j ' entendrais plus tard le cornet à bouquin du chevrier , par un premier beau temps , presque italien , le même jour mélangerait tour à tour à sa lumière l ' anxiété de savoir Albertine au Trocadéro , peut - être avec Léa et les deux jeunes filles , puis la douceur familiale et domestique , presque commune , d ' une épouse qui me semblait alors embarrassante et que Françoise allait me ramener .",34464,5disparue1.txt
225,6.626866,"Se montrer plus renseignée sur la musique que je ne l ' aurais cru ne m ' aurait nullement empêché de rompre avec elle ce soir - là , dans le petit tram ;",32497,4laprison.txt
226,6.626883,"Il avait bien des amis musiciens , mais tout en se rappelant le plaisir spécial et intraduisible que lui avait fait la phrase , en voyant devant ses yeux les formes qu ’ elle dessinait , il était pourtant incapable de la leur chanter .",2418,0ducote.txt
227,6.627515,Car je ne pouvais demander à Albertine de m ' arrêter et déjà n ' étaient plus visibles les jeunes femmes dont mes yeux avaient à peine distingué les traits et caressé la fraîcheur dans la blonde vapeur où elles étaient baignées .,30099,4laprison.txt
228,6.6314373,"Puis cela ne suffit plus , il faudrait aux mots écrits confronter les regards , la voix .",23304,3sodome1.txt
229,6.6325083,"Saint - Loup venait souvent lui - même , et pendant tout le temps qu ' il était là , sans qu ' on pût s ' en apercevoir , je tenais Albertine prisonnière sous mon regard , d ' ailleurs inutilement vigilant .",27501,3sodome2.txt
230,6.6326585,Mais ç ' avait été Albertine ;,35282,5disparue1.txt
231,6.637233,"A la première minute , ces noms ne me dirent absolument rien .",16660,2guermantes2.txt
232,6.641516,Mais une chose changea une fois de plus et brusquement la façon dont tous les après - midis vers deux heures se posait le problème de mon amour .,5870,1ombre1.txt
233,6.6425066,"J ' eus du reste , comme je venais de remettre ma serviette en place , l ' occasion d ' avoir une nouvelle audition de cet éblouissant morceau symphonique , car un coup de sonnette ayant retenti , je courus ouvrir la porte de l ' antichambre au cocher qui me rapportait la réponse .",16974,2guermantes3.txt
234,6.6433783,"Les toasts m ' étant d ' ailleurs aussi inconnus que Colombin , cette dernière promesse n ' aurait pu ajouter à ma tentation .",6101,1ombre1.txt
235,6.6539726,"Même en supposant que la partialité de vieil amant , l ' habitude de flatter , les opinions admises dans une coterie , dictassent ces paroles à l ' ancien ambassadeur , celles - ci prouvaient pourtant sur quel néant de goût véritable repose le jugement artistique des gens du monde , si arbitraire qu ' un rien peut le faire aller aux pires absurdités , sur le chemin desquelles il ne rencontre pour l ' arrêter aucune impression vraiment sentie .",15215,2guermantes2.txt
236,6.659078,"L ' autre musicien , celui qui me ravissait en ce moment , Wagner , tirant de ses tiroirs un morceau délicieux pour le faire entrer comme thème rétrospectivement nécessaire dans une œuvre à laquelle il ne songeait pas au moment où il l ' avait composé , puis ayant composé un premier opéra mythologique , puis un second , puis d ' autres encore et s ' apercevant tout à coup qu ' il venait de faire une tétralogie , dut éprouver un peu de la même ivresse que Balzac quand jetant sur ses ouvrages le regard à la fois d ' un étranger et d ' un père , trouvant à celui - ci la pureté de Raphaël , à cet autre la simplicité de l ' Évangile , il s ' avisa brusquement , en projetant sur eux une illumination rétrospective , qu ' ils seraient plus beaux réunis en un cycle où les mêmes personnages reviendraient et ajouta à son œuvre , en ce raccord , un coup de pinceau , le dernier et le plus sublime .",30027,4laprison.txt
237,6.6615057,"Ils font aussi des obélisques de framboise qui se dresseront de place en place dans le désert brûlant de ma soif et dont je ferai fondre le granit rose au fond de ma gorge qu ' elles désaltéreront mieux que des oasis ( et ici le rire profond éclata soit de satisfaction de si bien parler , soit par moquerie d ' elle - même de s ' exprimer par images si suivies , soit , hélas ! par volupté physique de sentir en elle quelque chose de si bon , de si frais , qui lui causait l ' équivalent d ' une jouissance ) .",29605,4laprison.txt
238,6.662322,Françoise n ' eut pas de mérite à faire respecter mon sommeil par Albertine .,28021,4laprison.txt
239,6.6661253,"Mais cette lamentation métaphysique n ' avait pas le temps d ' expirer au bord de l ' infini , elle était interrompue par une vive trompette .",29423,4laprison.txt
240,6.669174,Avez - vous trouvé de jolis titres pour vos petits morceaux de concert ?,26089,3sodome2.txt
241,6.673896,Je n ' osais pas approcher de cette cloison plus que d ' un piano où ma grand ' mère aurait joué et qui vibrerait encore de son toucher .,22100,3sodome1.txt
242,6.6763296,"Ce fut malheureusement un des éclats de cette nervosité méchante qu ' il me fut donné ce jour - là d ' entendre , comme , ayant quitté le piano , j ' étais descendu dans la cour pour aller au - devant d ' Albertine qui n ' arrivait pas .",30059,4laprison.txt
243,6.6770988,"Je ne sais si ce fut ce nom de Sodome et les idées qu ’ il éveilla en lui , soit celle du bombardement , qui firent que M . de Charlus leva un instant les yeux au ciel , mais il les ramena bientôt sur la terre .",38298,6retrouve1.txt
244,6.677327,"Mais dès que Françoise était auprès de moi , un démon me poussait à souhaiter qu ’ elle fût en colère , je saisissais le moindre prétexte pour lui dire que je regrettais ma tante parce que c ’ était une bonne femme , malgré ses ridicules , mais nullement parce que c ’ était ma tante , qu ’ elle eût pu être ma tante et me sembler odieuse , et sa mort ne me faire aucune peine , propos qui m ’ eussent semblé ineptes dans un livre .",1795,0ducote.txt
245,6.6824317,"qui n ’ était pas de la même nature , n ’ était pas colorable à volonté comme elles qui se laissaient imbiber de la teinte orangée d ’ une syllabe , mais était si réelle que tout , jusqu ’ à ce petit bouton qui s ’ enflammait au coin du nez , certifiait son assujettissement aux lois de la vie , comme dans une apothéose de théâtre , un plissement de la robe de la fée , un tremblement de son petit doigt , dénoncent la présence matérielle d ’ une actrice vivante , là où nous étions incertains si nous n ’ avions pas devant les yeux une simple projection lumineuse .",2015,0ducote.txt
246,6.6833177,"Souvent ils étaient déjà entrés dans la boutique de Jupien quand je quittais la duchesse , car le plaisir que j ' avais auprès d ' elle était tel que j ' en venais à oublier non seulement l ' attente anxieuse qui précédait le retour d ' Albertine , mais même l ' heure de ce retour .",28553,4laprison.txt
247,6.683512,"« Eh ! bien , elle était moins libre dans ses expressions . »",32721,4laprison.txt
248,6.6864476,"J ' avais à peine le temps d ' apercevoir , aussi séparé d ' elles derrière la vitre de l ' auto que je l ' aurais été derrière la fenêtre de ma chambre , une jeune fruitière , une crémière , debout devant sa porte , illuminée par le beau temps comme une héroïne que mon désir suffisait à engager dans des péripéties délicieuses , au seuil d ' un roman que je ne connaîtrais pas .",30098,4laprison.txt
249,6.6872363,Ses cris étaient si soudains que le violoniste devait se précipiter sur son archet pour les recueillir .,4202,0ducote.txt
250,6.6879425,"Si la journée du samedi , qui commençait une heure plus tôt , et où elle était privée de Françoise , passait plus lentement qu ’ une autre pour ma tante , elle en attendait pourtant le retour avec impatience depuis le commencement de la semaine , comme contenant toute la nouveauté et la distraction que fût encore capable de supporter son corps affaibli et maniaque .",1391,0ducote.txt
251,6.6883755,"Françoise , avec la fatigue de ses yeux de femme déjà âgée et qui d ' ailleurs voyaient tout de Combray , dans un vague lointain , distingua non la plaisanterie qui était dans ces mots , mais qu ' il devait y en avoir une , car ils n ' étaient pas en rapport avec la suite du propos , et avaient été lancés avec force par quelqu ' un qu ' elle savait farceur .",11770,2guermantes1.txt
252,6.6913953,"Nous allions goûter comme autrefois « en bande » , Albertine , ses amies et moi , sur la falaise ou à la ferme Marie - Antoinette .",23262,3sodome1.txt
253,6.696835,"d ' abord un peu de la même manière que le jour où j ' avais joué la fausse séparation , parce que ces mots me représentant l ' idée qu ' ils m ' exprimaient quoiqu ' ils tendissent à un but contraire ( prononcés mensongèrement pour ne pas , par fierté , avouer que j ' aimais ) , ils portaient en eux leur tristesse .",34059,5disparue1.txt
254,6.6978025,"Et comme le démon du pastiche , et de ne pas paraître vieux jeu , altère la forme la plus naturelle et la plus sûre de soi , Françoise , empruntant cette expression au vocabulaire de sa fille , disait que j ' étais dingo .",12276,2guermantes1.txt
255,6.6983423,"Maintenant l ' abstrait s ' était matérialisé , l ' être enfin compris avait aussitôt perdu son pouvoir de rester invisible , et la transmutation de M . de Charlus en une personne nouvelle était si complète , que non seulement les contrastes de son visage , de sa voix , mais rétrospectivement les hauts et les bas eux - mêmes de ses relations avec moi , tout ce qui avait paru jusque - là incohérent à mon esprit , devenaient intelligibles , se montraient évidents , comme une phrase , n ' offrant aucun sens tant qu ' elle reste décomposée en lettres disposées au hasard , exprime , si les caractères se trouvent replacés dans l ' ordre qu ' il faut , une pensée que l ' on ne pourra plus oublier .",19959,3sodome1.txt
256,6.699322,"et certains soirs au théâtre on se montrait l ' auteur que j ' avais tant admiré à Combray , assis au fond d ' une loge dont la seule composition semblait un commentaire singulièrement risible ou poignant , un impudent démenti de la thèse qu ' il venait de soutenir dans sa dernière oeuvre .",6753,1ombre1.txt
257,6.701425,"de sorte que ces soirs de janvier où elle venait et qui par là m ' avaient été si doux , me souffleraient maintenant dans leur bise aigre une inquiétude que je ne connaissais pas alors , et me rapporteraient , mais devenu pernicieux , le premier germe de mon amour .",34451,5disparue1.txt
258,6.702539,"J ' entendais ces accusations avec la rage de me sentir buter à un des endroits à partir desquels le chemin rustique et familier qu ' était le caractère de Françoise devenait impraticable , pas pour longtemps heureusement .",10896,1ombre3.txt
259,6.704992,"Mais bien vite , le motif triomphant des cloches ayant été chassé , dispersé par d ' autres , je fus repris par cette musique ;",31231,4laprison.txt
260,6.7102103,Je t ' ai écouté avec assez d ' avidité !,12945,2guermantes1.txt
261,6.7119102,"- - « Françoise , vous seriez venue cinq minutes plus tôt , vous auriez vu passer Mme Imbert qui tenait des asperges deux fois grosses comme celles de la mère Callot ;",634,0ducote.txt
262,6.7205386,"Ce mal ne dura pas : l ' idée de relations possibles entre Albertine et des femmes ne me semblait plus possible depuis l ' avant - veille , où les avances que mon amie avait faites à Saint - Loup avaient excité en moi une nouvelle jalousie qui m ' avait fait oublier la première .",23832,3sodome2.txt
263,6.722866,"Malheureusement , la soirée qui vint fut une de celles où cet apaisement ne m ' était pas apporté , où le baiser qu ' Albertine me donnerait en me quittant , bien différent du baiser habituel , ne me calmerait pas plus qu ' autrefois celui de ma mère les jours où elle était fâchée et où je n ' osais pas la rappeler , mais où je sentais que je ne pourrais pas m ' endormir .",28990,4laprison.txt
264,6.7243924,Et ces mots m ' avaient empêché de voir en elle une personne parce qu ' ils me l ' avaient fait classer immédiatement dans une catégorie générale de femmes dont l ' habitude commune à toutes était de venir là le soir voir s ' il n ' y avait pas un louis ou deux à gagner .,7030,1ombre1.txt
265,6.725678,"Avant de dire pourquoi les paroles qu ' il me dit me rendirent si malheureux , je dois relater un incident que je place immédiatement avant sa visite et dont le souvenir me troubla ensuite tellement qu ' il affaiblit , sinon l ' impression pénible que me produisit ma conversation avec Saint - Loup , du moins la portée pratique de cette conversation .",34211,5disparue1.txt
266,6.7264314,"Et quand par hasard j ' apercevais l ' un de ces musiciens qui passaient d ' une feuille sous une autre , il y avait si peu de lien apparent entre lui et ses chants que je ne croyais pas voir la cause de ceux - ci dans le petit corps sautillant , humble , étonné et sans regard .",25937,3sodome2.txt
267,6.7304516,"Mon cœur battait de toutes ses forces , je n ' aurais pas pu dire exactement comment était faite Mlle d ' Éporcheville , je revoyais vaguement un blond visage aperçu de côté , mais j ' étais amoureux fou d ' elle .",35360,5disparue2.txt
268,6.7331347,"Cette seule idée la remplissait de gaîté et de regret , et elle énumérait tel ou tel paysan qui en aurait eu des larmes de rire .",29953,4laprison.txt
269,6.737111,"Nous n ' aimons pas les grandes phrases , les attestations , nous avons tort , nous fermons ainsi notre coeur au pathétique des campagnes , à la légende que la pauvre servante , renvoyée , peut - être injustement , pour vol , toute pâle , devenue subitement plus humble comme si c ' était un crime d ' être accusée , déroule en invoquant l ' honnêteté de son père , les principes de sa mère , les conseils de l ' aïeule .",22306,3sodome1.txt
270,6.7391133,Un tableau ou un roman mondain lui eussent donné la nausée ;,24596,3sodome2.txt
271,6.740521,"Je me dis tout d ' un coup : « Oh ! mon Dieu , on a crevé ma fosse d ' aisances » , c ' est simplement la marquise qui , dans quelque but d ' invitation , vient d ' ouvrir la bouche .",21159,3sodome1.txt
272,6.741086,Elle continua à lire quand les fidèles entrèrent dans son wagon .,24122,3sodome2.txt
273,6.7420263,"Aussi Françoise , persuadée que nous avions passé la nuit dans ce qu ' elle appelait des orgies , recommanda ironiquement aux autres domestiques de ne pas « éveiller la Princesse » .",32844,4laprison.txt
274,6.7427597,L ’ annonce d ’ une poésie que presque tout le monde connaissait avait fait plaisir .,40602,6retrouve2.txt
275,6.742856,Et des spasmes d ' émotion et d ' ironie le parcouraient alternativement .,31501,4laprison.txt
276,6.743005,"Mais le moment de la vie des Guermantes qui excitait le plus vivement l ' intérêt de Françoise , lui donnait le plus de satisfaction et lui faisait aussi le plus de mal , c ' était précisément celui où la porte cochère s ' ouvrant à deux battants , la duchesse montait dans sa calèche .",11706,2guermantes1.txt
277,6.7435393,Maintenant elle portait au silence même une attention douloureuse .,11646,2guermantes1.txt
278,6.7495904,"Mais ces idées , comme un remède qui n ' agit pas contre certaines affections , étaient sans aucune espèce de pouvoir efficace contre ces deux lignes parallèles que je revoyais de temps à autre , de Gilberte et du jeune homme s ' enfonçant à petits pas dans l ' avenue des Champs - Élysées .",7711,1ombre2.txt
279,6.7510223,Chaque parole des « bonnes » la faisait sursauter ;,11640,2guermantes1.txt
280,6.753556,"Son bruit désagréable , qui poussait de temps à autre une sorte de hoquet , n ' avait aucun rapport avec mes souvenirs de Doncières .",16403,2guermantes2.txt
281,6.7553115,"Mais alors un peu de vent soufflait , faisait frémir le porche mobile que parcouraient des remous propagés et tremblants comme une clarté ;",8626,1ombre2.txt
282,6.758279,Aussi en concevait - il pour celle qui me les causait un mélange de rancune et d ' admiration .,33778,5disparue1.txt
283,6.759208,"Françoise entendit peut - être parfois dans la chambre voisine de mordants sarcasmes qui s ’ adressaient à elle et dont l ’ invention n ’ eût pas soulagé suffisamment ma tante , s ’ ils étaient restés à l ’ état purement immatériel , et si en les murmurant à mi - voix elle ne leur eût donné plus de réalité .",1402,0ducote.txt
284,6.7592387,"Puis tant d ' actes différents , tous de gentillesse pour moi ( une gentillesse caressante , parfois inquiète , alarmée , jalouse de ma prédilection pour Andrée ) baignaient de tous côtés le geste de rudesse par lequel , pour m ' échapper , elle avait tiré sur la sonnette .",11488,1ombre3.txt
285,6.7638936,"Malheureusement , comme il laissa peu de transitions et ne fit pas d ' annonce , tout le monde crut que c ' était encore du Debussy , et on continua à crier : « Sublime ! »",25157,3sodome2.txt
286,6.7659755,"On se régalait d ' abord , avec les privilégiés qui avaient été de la fête ( les personnes qui étaient restées là ) , des mots qu ' Oriane avait dits .",17803,2guermantes3.txt
287,6.7686214,"Il suffisait que Mme Swann n ’ arrivât pas toute pareille au même moment , pour que l ’ Avenue fût autre .",5141,0ducote.txt
288,6.7690086,Rien n ' aurait pu alors la revivifier .,23473,3sodome1.txt
289,6.769916,"mot favori d ' une de ses amies ) et cherchait à les placer dans toutes les histoires que , selon une habitude prise dans le « petit clan » , elle aimait à raconter .",6127,1ombre1.txt
290,6.77293,"Aussi suffisait - il qu ' elle rentrât trop tard , que sa promenade eût duré un temps inexplicable , quoique peut - être très facile à expliquer sans faire intervenir aucune raison sensuelle pour que mon mal renaquît , attaché cette fois à des représentations qui n ' étaient pas de Balbec , et que je m ' efforcerais , ainsi que les précédentes , de détruire , comme si la destruction d ' une cause éphémère pouvait entraîner celle d ' un mal congénital .",28143,4laprison.txt
291,6.7766957,"Je me rabattais sur les sujets qui touchaient encore à Gilberte , je rabâchais sans fin les mêmes paroles , et j ’ avais beau savoir que ce n ’ était que des paroles , - - des paroles prononcées loin d ’ elle , qu ’ elle n ’ entendait pas , des paroles sans vertu qui répétaient ce qui était , mais ne le pouvaient modifier , - - pourtant il me semblait qu ’ à force de manier , de brasser ainsi tout ce qui avoisinait Gilberte j ’ en ferais peut - être sortir quelque chose d ’ heureux .",4966,0ducote.txt
292,6.7787557,"Tous les soirs je me plaisais à imaginer cette lettre , je croyais la lire , je m ’ en récitais chaque phrase .",4925,0ducote.txt
293,6.779204,Il m ' était arrivé le contraire de ce qui se produit si fréquemment .,7683,1ombre2.txt
294,6.779941,"Mais quelquefois ces événements revêtaient un caractère si mystérieux et si grave que ma tante sentait qu ’ elle ne pourrait pas attendre le moment où Françoise monterait , et quatre coups de sonnette formidables retentissaient dans la maison .",658,0ducote.txt
295,6.780872,"D ' ailleurs , ses moindres paroles m ' exaspéraient .",21638,3sodome1.txt
296,6.781049,"Quel soulagement à des inquiétudes ressenties depuis plusieurs jours , si , après le premier morceau chanté par la fille des maîtres de la maison ou par quelque amateur en villégiature , un invité annonçait ( signe infaillible que la marquise allait venir à la matinée ) avoir vu les chevaux de la fameuse calèche arrêtés devant l ' horloger ou le droguiste .",22146,3sodome1.txt
297,6.78154,"Je revis , du reste , sa femme une autre fois parce qu ' elle avait dit que ma « cousine » avait un drôle de genre et que je voulus savoir ce qu ' elle entendait par là .",27433,3sodome2.txt
298,6.7820506,"Ce soir - là , et chaque fois que j ’ allais auprès d ’ eux pendant les quelques jours que je passai encore à Paris , j ’ entendis le maître d ’ hôtel dire à Françoise épouvantée : « Ils ne se pressent pas , c ’ est entendu , ils attendent que la poire soit mûre , mais ce jour - là ils prendront Paris et ce jour - là pas de pitié !",38862,6retrouve1.txt
299,6.782663,"Jusque - là je m ' étais hypnotisé sur le dernier mot : « casser » , elle avait voulu dire casser quoi ?",32554,4laprison.txt
300,6.7839046,"Même entre les heures des levées des lettres je n ' osais pas sortir , car elle eût pu faire porter la sienne .",7180,1ombre1.txt
301,6.784977,La voiture s ' arrêta un instant .,24250,3sodome2.txt
302,6.7883544,"Ce nom , murmuré d ' un air modeste , trompa M . de Cambremer qui crut qu ' il s ' agissait d ' un autre .",25235,3sodome2.txt
303,6.7956285,Mais cette explication était absurde ;,29646,4laprison.txt
304,6.7978024,"J ’ allais m ’ en aller doucement mais sans doute le bruit que j ’ avais fait était intervenu dans son sommeil et en avait « changé la vitesse » , comme on dit pour les automobiles , car la musique du ronflement s ’ interrompit une seconde et reprit un ton plus bas , puis elle s ’ éveilla et tourna à demi son visage que je pus voir alors ;",1323,0ducote.txt
305,6.799266,Cette fois il avait distingué nettement une phrase s ’ élevant pendant quelques instants au - dessus des ondes sonores .,2396,0ducote.txt
306,6.8002563,"Sa consolation était qu ' à ces mêmes vendredis ne manquait jamais , en bonne parente , la princesse de Poix , laquelle était sa Guermantes à elle et qui n ' allait jamais chez Mme de Villeparisis quoique Mme de Poix fût amie intime de la duchesse .",14003,2guermantes2.txt
307,6.800977,"Chaque fois j ’ y suis reprise , je crois entendre un orchestre .",2429,0ducote.txt
308,6.801536,"Je regardais Albertine si belle , si indifférente , si gaie , qui , sans le prévoir , allait devenir ma voisine quand enfin j ' arrêterais la bague dans les mains qu ' il faudrait , grâce à un manège qu ' elle ne soupçonnait pas et dont sans cela elle se fût irritée .",11207,1ombre3.txt
309,6.801832,"J ' étais aussi impatient de savoir son nom qu ' elle d ' avoir vu que je la saluais enfin en pleine connaissance de cause et que son sourire indéfiniment prolongé , comme un sol dièse , pouvait enfin cesser .",17379,2guermantes3.txt
310,6.802733,"Mais à peine ses mains allaient - elles la toucher que sur un dernier accord , le morceau finit et le pianiste se leva .",3967,0ducote.txt
311,6.8043213,"les derniers mots que j ’ avais entendus sortir de sa bouche , il y avait six jours , c ’ étaient ceux qui commencent un lied de Schumann et que sur mon escalier il me fredonnait , en allemand , si bien qu ’ à cause des voisins je l ’ avais fait taire .",38928,6retrouve1.txt
312,6.8051414,"Or , quelques minutes à peine après que le petit pianiste avait commencé de jouer chez Mme Verdurin , tout d ’ un coup après une note haute longuement tenue pendant deux mesures , il vit approcher , s ’ échappant de sous cette sonorité prolongée et tendue comme un rideau sonore pour cacher le mystère de son incubation , il reconnut , secrète , bruissante et divisée , la phrase aérienne et odorante qu ’ il aimait .",2420,0ducote.txt
313,6.805702,C ' était d ' Albertine encore !,26317,3sodome2.txt
314,6.812265,"Cette heure me parut , hélas ! bien trop longue car , à peine descendus du wagon , Albertine ne fit plus attention qu ' à Saint - Loup .",23606,3sodome1.txt
315,6.813192,"- - Molière , Racine , Corneille , continua ironiquement M . Bloch le père , dont le fils acheva l ' énumération en ajoutant : Plaute , Ménandre , Kalidasa . »",9426,1ombre3.txt
